deliveryIndex,timestamp,alpha,beta,evaporationRate,Q,acoLength,acoPath,dijkstraLength,dijkstraPath,ratio
1,5.47,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
2,6.06,1.00,1.00,0.050,10000,389.49,Y->G->D->A->B->E->F->J->O,212.74,Y->G->J->O,1.8308
3,6.78,1.00,1.00,0.050,10000,428.46,Y->D->C->F->J->N->Q->U->R->O,212.74,Y->G->J->O,2.0140
4,7.25,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
5,7.48,1.00,1.00,0.050,10000,332.67,Y->D->A->C->F->J->O,212.74,Y->G->J->O,1.5637
6,8.07,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
7,8.29,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
8,8.72,1.00,1.00,0.050,10000,292.23,Y->D->G->K->P->O,212.74,Y->G->J->O,1.3736
9,8.86,1.00,1.00,0.050,10000,510.23,Y->G->D->A->C->B->E->M->Q->N->J->O,212.74,Y->G->J->O,2.3984
10,9.35,1.00,1.00,0.050,10000,531.69,Y->G->J->N->Q->R->U->W->S->P->O,212.74,Y->G->J->O,2.4992
11,9.48,1.00,1.00,0.050,10000,673.89,Y->G->D->A->C->B->E->N->Q->M->L->I->E->F->J->O,212.74,Y->G->J->O,3.1676
12,9.64,1.00,1.00,0.050,10000,676.86,Y->G->D->C->B->F->E->N->M->L->U->R->Q->R->O,212.74,Y->G->J->O,3.1816
13,10.50,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
14,11.04,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
15,11.15,1.00,1.00,0.050,10000,833.13,Y->D->C->A->B->E->N->Q->U->W->S->G->J->O,212.74,Y->G->J->O,3.9161
16,11.42,1.00,1.00,0.050,10000,551.08,Y->G->J->F->C->D->A->B->E->M->Q->R->O,212.74,Y->G->J->O,2.5904
17,11.98,1.00,1.00,0.050,10000,685.07,Y->D->G->J->N->Q->R->U->W->S->T->S->P->O,212.74,Y->G->J->O,3.2202
18,11.99,1.00,1.00,0.050,10000,803.86,Y->G->K->P->S->V->S->T->S->W->U->L->M->Q->R->O,212.74,Y->G->J->O,3.7786
19,12.11,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
20,12.67,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
21,13.12,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
22,13.54,1.00,1.00,0.050,10000,484.85,Y->G->S->T->S->V->S->P->O,212.74,Y->G->J->O,2.2791
23,13.76,1.00,1.00,0.050,10000,850.08,Y->D->G->S->W->U->Q->N->E->I->L->M->Q->R->O,212.74,Y->G->J->O,3.9958
24,13.87,1.00,1.00,0.050,10000,294.21,Y->G->D->C->F->J->O,212.74,Y->G->J->O,1.3829
25,13.93,1.00,1.00,0.050,10000,932.37,Y->G->D->C->A->B->E->N->M->L->I->L->H->L->U->P->K->P->O,212.74,Y->G->J->O,4.3826
26,14.31,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
27,14.69,1.00,1.00,0.050,10000,956.82,Y->G->K->P->S->T->S->V->S->W->U->Q->M->L->I->E->F->J->N->J->O,212.74,Y->G->J->O,4.4976
28,15.03,1.00,1.00,0.050,10000,562.37,Y->G->D->C->F->B->A->D->C->D->G->J->O,212.74,Y->G->J->O,2.6434
29,15.28,1.00,1.00,0.050,10000,1017.69,Y->G->J->F->E->B->H->L->I->L->U->R->Q->M->N->Q->M->U->P->O,212.74,Y->G->J->O,4.7837
30,16.15,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
31,16.33,1.00,1.00,0.050,10000,391.65,Y->G->S->T->S->P->O,212.74,Y->G->J->O,1.8410
32,16.43,1.00,1.00,0.050,10000,294.21,Y->G->D->C->F->J->O,212.74,Y->G->J->O,1.3829
33,16.59,1.00,1.00,0.050,10000,591.52,Y->G->D->C->B->A->B->E->I->L->M->N->Q->R->O,212.74,Y->G->J->O,2.7805
34,16.67,1.00,1.00,0.050,10000,659.97,Y->D->C->F->B->E->I->L->U->M->Q->R->O,212.74,Y->G->J->O,3.1022
35,17.13,1.00,1.00,0.050,10000,404.72,Y->D->C->A->B->E->F->J->O,212.74,Y->G->J->O,1.9024
36,17.13,1.00,1.00,0.050,10000,389.49,Y->G->D->A->B->E->F->J->O,212.74,Y->G->J->O,1.8308
37,17.19,1.00,1.00,0.050,10000,650.22,Y->G->D->A->C->B->E->F->J->N->M->U->P->O,212.74,Y->G->J->O,3.0564
38,17.56,1.00,1.00,0.050,10000,1039.72,Y->G->D->C->B->A->D->Y->D->C->F->E->I->L->M->Q->R->U->P->O,212.74,Y->G->J->O,4.8872
39,18.01,1.00,1.00,0.050,10000,771.32,Y->D->C->B->F->E->I->L->H->B->A->D->G->K->P->O,212.74,Y->G->J->O,3.6256
40,18.35,1.00,1.00,0.050,10000,1355.83,Y->G->K->P->S->V->S->T->S->W->U->M->N->J->F->E->B->C->D->A->B->H->L->I->L->M->Q->R->O,212.74,Y->G->J->O,6.3731
41,18.37,1.00,1.00,0.050,10000,620.00,Y->D->C->F->J->N->E->B->A->D->G->K->P->O,212.74,Y->G->J->O,2.9143
42,18.37,1.00,1.00,0.050,10000,535.50,Y->D->G->K->P->S->W->U->R->O,212.74,Y->G->J->O,2.5171
43,18.73,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
44,18.77,1.00,1.00,0.050,10000,948.60,Y->G->J->N->E->F->C->B->A->D->A->C->B->H->L->M->U->Q->R->O,212.74,Y->G->J->O,4.4589
45,18.80,1.00,1.00,0.050,10000,1139.86,Y->G->D->C->F->E->I->L->H->B->A->C->A->C->A->C->A->C->A->B->A->B->E->M->Q->R->O,212.74,Y->G->J->O,5.3579
46,18.81,1.00,1.00,0.050,10000,1030.83,Y->D->C->F->B->E->N->M->L->U->R->Q->U->W->S->P->K->G->J->O,212.74,Y->G->J->O,4.8454
47,18.85,1.00,1.00,0.050,10000,340.49,Y->G->D->A->C->F->J->O,212.74,Y->G->J->O,1.6005
48,18.92,1.00,1.00,0.050,10000,612.77,Y->G->D->C->B->E->I->L->H->L->M->Q->N->J->O,212.74,Y->G->J->O,2.8803
49,18.97,1.00,1.00,0.050,10000,919.42,Y->D->G->J->F->B->A->C->A->C->D->C->F->E->N->M->U->R->Q->R->O,212.74,Y->G->J->O,4.3218
50,19.18,1.00,1.00,0.050,10000,1024.25,Y->G->K->P->S->V->S->T->S->W->U->Q->M->L->H->B->E->N->J->O,212.74,Y->G->J->O,4.8145
51,19.24,1.00,1.00,0.050,10000,400.34,Y->D->C->F->J->G->K->P->O,212.74,Y->G->J->O,1.8818
52,19.26,1.00,1.00,0.050,10000,824.06,Y->D->C->A->B->H->L->I->E->N->Q->U->M->Q->R->O,212.74,Y->G->J->O,3.8735
53,19.32,1.00,1.00,0.050,10000,1099.91,Y->D->A->C->B->E->F->J->G->S->W->U->Q->N->M->L->I->E->N->J->O,212.74,Y->G->J->O,5.1702
54,20.53,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
55,20.85,1.00,1.00,0.050,10000,855.08,Y->G->K->P->S->T->S->W->U->M->L->I->E->N->Q->R->O,212.74,Y->G->J->O,4.0193
56,20.85,1.00,1.00,0.050,10000,563.32,Y->G->J->F->C->A->B->E->M->U->R->O,212.74,Y->G->J->O,2.6479
57,20.94,1.00,1.00,0.050,10000,587.85,Y->G->J->N->Q->U->W->S->P->K->P->O,212.74,Y->G->J->O,2.7632
58,20.96,1.00,1.00,0.050,10000,389.96,Y->G->D->C->A->B->F->J->O,212.74,Y->G->J->O,1.8330
59,21.12,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
60,21.31,1.00,1.00,0.050,10000,1305.95,Y->G->K->P->S->T->S->V->S->W->U->Q->M->N->J->F->C->B->H->L->I->E->I->E->N->Q->R->O,212.74,Y->G->J->O,6.1386
61,21.52,1.00,1.00,0.050,10000,583.63,Y->G->K->P->S->T->S->W->U->Q->R->O,212.74,Y->G->J->O,2.7434
62,21.54,1.00,1.00,0.050,10000,1193.15,Y->G->J->N->E->I->L->H->B->F->C->A->D->A->D->Y->D->G->K->P->O,212.74,Y->G->J->O,5.6084
63,21.87,1.00,1.00,0.050,10000,850.11,Y->G->J->F->C->B->H->L->I->E->N->Q->M->U->P->O,212.74,Y->G->J->O,3.9959
64,21.94,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
65,21.96,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
66,22.08,1.00,1.00,0.050,10000,829.75,Y->G->D->A->C->F->E->I->L->H->B->A->B->E->N->Q->R->O,212.74,Y->G->J->O,3.9002
67,22.33,1.00,1.00,0.050,10000,340.49,Y->G->D->A->C->F->J->O,212.74,Y->G->J->O,1.6005
68,22.35,1.00,1.00,0.050,10000,508.69,Y->D->C->B->F->E->M->Q->N->J->O,212.74,Y->G->J->O,2.3911
69,22.42,1.00,1.00,0.050,10000,436.28,Y->G->D->C->F->J->N->Q->U->R->O,212.74,Y->G->J->O,2.0507
70,22.42,1.00,1.00,0.050,10000,335.25,Y->G->J->N->M->Q->R->O,212.74,Y->G->J->O,1.5758
71,22.78,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
72,22.83,1.00,1.00,0.050,10000,1241.75,Y->G->K->P->S->W->U->M->E->F->B->A->C->D->A->B->H->L->I->E->N->Q->R->O,212.74,Y->G->J->O,5.8368
73,23.14,1.00,1.00,0.050,10000,673.84,Y->G->D->C->F->B->E->I->L->H->L->M->Q->U->R->O,212.74,Y->G->J->O,3.1674
74,23.31,1.00,1.00,0.050,10000,818.98,Y->D->G->K->P->S->V->S->T->S->W->U->R->Q->N->J->O,212.74,Y->G->J->O,3.8496
75,24.05,1.00,1.00,0.050,10000,700.54,Y->D->C->A->B->E->I->L->U->W->S->P->O,212.74,Y->G->J->O,3.2929
76,24.07,1.00,1.00,0.050,10000,1460.33,Y->G->J->F->B->E->N->M->L->H->B->C->D->A->B->H->L->I->E->B->A->D->Y->G->K->P->O,212.74,Y->G->J->O,6.8643
77,24.19,1.00,1.00,0.050,10000,717.06,Y->G->J->N->Q->M->L->H->B->A->C->D->G->K->P->O,212.74,Y->G->J->O,3.3706
78,24.23,1.00,1.00,0.050,10000,606.73,Y->G->K->P->S->W->U->R->Q->M->N->J->O,212.74,Y->G->J->O,2.8519
79,24.27,1.00,1.00,0.050,10000,531.69,Y->G->J->N->Q->R->U->W->S->P->O,212.74,Y->G->J->O,2.4992
80,24.39,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
81,24.58,1.00,1.00,0.050,10000,391.65,Y->G->S->T->S->P->O,212.74,Y->G->J->O,1.8410
82,24.74,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
83,24.83,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
84,25.12,1.00,1.00,0.050,10000,1213.29,Y->G->D->C->B->E->N->Q->R->U->P->K->P->S->T->S->W->U->M->L->I->E->F->J->O,212.74,Y->G->J->O,5.7031
85,25.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
86,25.71,1.00,1.00,0.050,10000,801.17,Y->D->C->B->E->F->J->N->Q->M->L->I->L->H->L->U->R->O,212.74,Y->G->J->O,3.7659
87,26.01,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
88,26.35,1.00,1.00,0.050,10000,1426.00,Y->G->K->P->S->T->S->W->U->R->Q->N->M->L->H->B->A->D->C->F->E->I->L->M->U->Q->M->Q->M->Q->R->O,212.74,Y->G->J->O,6.7029
89,26.40,1.00,1.00,0.050,10000,715.33,Y->G->D->A->B->E->N->M->L->H->L->I->E->F->J->O,212.74,Y->G->J->O,3.3624
90,26.53,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
91,26.68,1.00,1.00,0.050,10000,773.19,Y->G->J->N->E->F->B->H->L->I->E->M->Q->R->O,212.74,Y->G->J->O,3.6344
92,26.84,1.00,1.00,0.050,10000,710.69,Y->D->C->F->J->N->M->L->I->E->B->A->D->G->K->P->O,212.74,Y->G->J->O,3.3406
93,27.10,1.00,1.00,0.050,10000,503.18,Y->D->C->F->E->I->L->M->N->Q->R->O,212.74,Y->G->J->O,2.3652
94,27.18,1.00,1.00,0.050,10000,359.09,Y->D->A->B->F->J->O,212.74,Y->G->J->O,1.6879
95,27.24,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
96,27.35,1.00,1.00,0.050,10000,551.91,Y->G->K->P->S->T->S->W->U->R->O,212.74,Y->G->J->O,2.5943
97,27.38,1.00,1.00,0.050,10000,475.91,Y->G->D->C->F->B->E->N->Q->R->O,212.74,Y->G->J->O,2.2370
98,27.64,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
99,27.83,1.00,1.00,0.050,10000,1071.99,Y->G->K->P->S->T->S->W->U->M->Q->N->E->I->L->H->B->C->F->J->O,212.74,Y->G->J->O,5.0389
100,27.83,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
101,27.87,1.00,1.00,0.050,10000,708.06,Y->G->D->A->C->B->H->L->I->E->N->M->Q->R->O,212.74,Y->G->J->O,3.3282
102,27.94,1.00,1.00,0.050,10000,1131.79,Y->G->K->P->S->T->S->V->S->W->U->R->Q->M->E->F->C->B->A->D->G->J->N->J->O,212.74,Y->G->J->O,5.3200
103,28.08,1.00,1.00,0.050,10000,354.81,Y->G->J->N->Q->U->R->O,212.74,Y->G->J->O,1.6678
104,28.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
105,28.18,1.00,1.00,0.050,10000,520.42,Y->G->D->C->B->E->I->L->M->Q->N->J->O,212.74,Y->G->J->O,2.4462
106,28.26,1.00,1.00,0.050,10000,724.50,Y->D->A->C->B->F->E->M->L->U->R->Q->N->J->O,212.74,Y->G->J->O,3.4055
107,28.44,1.00,1.00,0.050,10000,648.56,Y->G->J->F->E->B->H->L->I->L->M->Q->R->O,212.74,Y->G->J->O,3.0486
108,28.62,1.00,1.00,0.050,10000,866.77,Y->G->D->A->B->E->F->C->D->C->B->H->L->I->L->M->Q->N->J->O,212.74,Y->G->J->O,4.0743
109,29.17,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
110,29.17,1.00,1.00,0.050,10000,1030.18,Y->G->J->F->E->N->M->L->I->L->H->B->A->D->C->B->F->E->N->Q->R->O,212.74,Y->G->J->O,4.8424
111,29.37,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
112,29.74,1.00,1.00,0.050,10000,681.53,Y->G->D->C->F->J->N->E->B->H->L->M->Q->R->O,212.74,Y->G->J->O,3.2036
113,29.80,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
114,29.98,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
115,30.00,1.00,1.00,0.050,10000,467.02,Y->G->K->P->S->W->U->R->O,212.74,Y->G->J->O,2.1952
116,30.02,1.00,1.00,0.050,10000,448.11,Y->G->J->F->E->M->Q->N->J->O,212.74,Y->G->J->O,2.1064
117,30.18,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
118,30.33,1.00,1.00,0.050,10000,281.23,Y->D->G->J->O,212.74,Y->G->J->O,1.3219
119,30.39,1.00,1.00,0.050,10000,1139.27,Y->G->K->P->S->V->S->W->U->R->Q->N->M->L->I->E->B->H->L->I->E->F->J->O,212.74,Y->G->J->O,5.3552
120,30.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
121,31.19,1.00,1.00,0.050,10000,645.11,Y->G->K->P->S->V->S->T->S->W->U->R->O,212.74,Y->G->J->O,3.0324
122,31.46,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
123,31.58,1.00,1.00,0.050,10000,1915.31,Y->G->D->A->B->F->J->N->Q->R->U->M->L->H->B->C->F->E->I->L->M->E->I->L->H->L->I->L->H->B->F->C->D->Y->G->K->P->O,212.74,Y->G->J->O,9.0029
124,31.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
125,31.97,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
126,32.08,1.00,1.00,0.050,10000,292.23,Y->D->G->K->P->O,212.74,Y->G->J->O,1.3736
127,32.17,1.00,1.00,0.050,10000,507.60,Y->D->C->F->E->B->A->D->G->J->O,212.74,Y->G->J->O,2.3860
128,32.22,1.00,1.00,0.050,10000,598.99,Y->D->A->C->F->B->E->M->N->Q->U->R->O,212.74,Y->G->J->O,2.8156
129,32.44,1.00,1.00,0.050,10000,1908.11,Y->G->J->F->E->I->L->U->R->Q->M->N->Q->M->L->H->B->C->A->D->Y->G->K->P->S->T->S->V->S->W->U->M->Q->M->Q->N->J->O,212.74,Y->G->J->O,8.9691
130,32.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
131,33.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
132,33.05,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
133,33.21,1.00,1.00,0.050,10000,391.65,Y->G->S->T->S->P->O,212.74,Y->G->J->O,1.8410
134,33.39,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
135,33.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
136,34.01,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
137,34.40,1.00,1.00,0.050,10000,870.90,Y->G->S->W->U->Q->M->L->H->B->E->N->J->O,212.74,Y->G->J->O,4.0937
138,34.50,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
139,34.64,1.00,1.00,0.050,10000,1080.43,Y->G->D->C->F->B->A->B->E->M->L->H->L->I->L->U->W->S->P->K->P->O,212.74,Y->G->J->O,5.0786
140,34.68,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
141,35.01,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
142,35.10,1.00,1.00,0.050,10000,286.39,Y->D->C->F->J->O,212.74,Y->G->J->O,1.3462
143,35.17,1.00,1.00,0.050,10000,281.23,Y->D->G->J->O,212.74,Y->G->J->O,1.3219
144,35.22,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
145,35.37,1.00,1.00,0.050,10000,706.25,Y->D->A->C->F->B->E->I->L->U->M->Q->R->O,212.74,Y->G->J->O,3.3197
146,35.82,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
147,35.94,1.00,1.00,0.050,10000,775.23,Y->G->S->V->S->T->S->W->U->R->Q->N->J->O,212.74,Y->G->J->O,3.6440
148,36.30,1.00,1.00,0.050,10000,873.00,Y->D->C->A->B->E->M->N->Q->R->U->L->H->B->F->J->O,212.74,Y->G->J->O,4.1036
149,36.37,1.00,1.00,0.050,10000,1119.44,Y->D->C->F->J->N->M->Q->U->P->S->V->S->T->S->W->S->G->K->P->O,212.74,Y->G->J->O,5.2619
150,36.43,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
151,36.47,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
152,36.53,1.00,1.00,0.050,10000,603.22,Y->D->C->A->B->E->I->L->H->L->M->Q->R->O,212.74,Y->G->J->O,2.8354
153,36.76,1.00,1.00,0.050,10000,1187.11,Y->G->D->C->A->B->E->F->J->N->Q->M->L->I->L->H->L->U->W->S->V->S->T->S->P->O,212.74,Y->G->J->O,5.5800
154,37.02,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
155,37.23,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
156,37.30,1.00,1.00,0.050,10000,572.99,Y->G->D->C->B->H->L->I->E->F->J->O,212.74,Y->G->J->O,2.6934
157,37.44,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
158,37.64,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
159,37.68,1.00,1.00,0.050,10000,1854.38,Y->D->C->F->B->E->M->U->R->Q->N->J->G->S->P->K->G->K->G->S->T->S->W->U->L->H->L->I->L->U->P->O,212.74,Y->G->J->O,8.7165
160,37.77,1.00,1.00,0.050,10000,382.14,Y->D->C->A->B->F->J->O,212.74,Y->G->J->O,1.7962
161,37.80,1.00,1.00,0.050,10000,775.58,Y->G->J->F->C->A->D->A->B->H->L->M->N->Q->U->R->O,212.74,Y->G->J->O,3.6456
162,37.83,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
163,38.11,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
164,38.30,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
165,38.82,1.00,1.00,0.050,10000,969.24,Y->D->A->C->F->E->I->L->H->B->H->B->E->M->N->J->O,212.74,Y->G->J->O,4.5559
166,38.85,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
167,38.91,1.00,1.00,0.050,10000,1443.75,Y->G->K->P->S->T->S->V->S->W->U->Q->N->J->F->E->I->L->H->B->A->C->D->Y->G->J->O,212.74,Y->G->J->O,6.7864
168,39.02,1.00,1.00,0.050,10000,294.21,Y->G->D->C->F->J->O,212.74,Y->G->J->O,1.3829
169,39.11,1.00,1.00,0.050,10000,726.19,Y->G->J->N->E->I->L->M->Q->R->U->W->S->P->O,212.74,Y->G->J->O,3.4135
170,39.14,1.00,1.00,0.050,10000,857.74,Y->G->J->F->E->M->L->H->B->A->D->C->B->C->D->G->K->P->O,212.74,Y->G->J->O,4.0318
171,39.23,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
172,39.35,1.00,1.00,0.050,10000,645.11,Y->G->K->P->S->T->S->V->S->W->U->R->O,212.74,Y->G->J->O,3.0324
173,39.45,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
174,39.65,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
175,39.95,1.00,1.00,0.050,10000,560.22,Y->G->K->P->S->V->S->W->U->R->O,212.74,Y->G->J->O,2.6333
176,40.09,1.00,1.00,0.050,10000,300.92,Y->G->J->N->Q->R->O,212.74,Y->G->J->O,1.4145
177,40.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
178,40.25,1.00,1.00,0.050,10000,1293.71,Y->D->A->B->E->I->L->M->Q->R->U->P->S->T->S->V->S->W->S->G->K->G->J->O,212.74,Y->G->J->O,6.0811
179,40.47,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
180,40.59,1.00,1.00,0.050,10000,391.65,Y->G->S->T->S->P->O,212.74,Y->G->J->O,1.8410
181,40.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
182,40.80,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
183,40.85,1.00,1.00,0.050,10000,335.25,Y->G->J->N->M->Q->R->O,212.74,Y->G->J->O,1.5758
184,40.92,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
185,40.94,1.00,1.00,0.050,10000,300.92,Y->G->J->N->Q->R->O,212.74,Y->G->J->O,1.4145
186,41.17,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
187,41.44,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
188,41.60,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
189,41.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
190,41.70,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
191,41.73,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
192,41.85,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
193,41.90,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
194,41.90,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
195,42.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
196,42.12,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
197,42.37,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
198,42.38,1.00,1.00,0.050,10000,789.88,Y->G->D->C->F->E->B->A->D->A->B->H->L->M->N->Q->R->O,212.74,Y->G->J->O,3.7129
199,42.44,1.00,1.00,0.050,10000,1093.43,Y->G->D->A->C->F->J->N->M->E->I->L->H->B->C->D->Y->G->K->P->O,212.74,Y->G->J->O,5.1397
200,42.58,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
201,42.62,1.00,1.00,0.050,10000,835.64,Y->G->J->F->C->A->D->A->B->E->N->M->L->I->E->N->Q->R->O,212.74,Y->G->J->O,3.9279
202,42.62,1.00,1.00,0.050,10000,382.39,Y->G->D->C->F->J->N->Q->R->O,212.74,Y->G->J->O,1.7974
203,42.71,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
204,42.78,1.00,1.00,0.050,10000,556.38,Y->D->A->B->H->L->U->R->O,212.74,Y->G->J->O,2.6153
205,42.78,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
206,42.89,1.00,1.00,0.050,10000,359.09,Y->D->A->B->F->J->O,212.74,Y->G->J->O,1.6879
207,43.00,1.00,1.00,0.050,10000,306.76,Y->G->S->P->O,212.74,Y->G->J->O,1.4419
208,43.18,1.00,1.00,0.050,10000,2692.19,Y->G->J->N->M->Q->R->U->L->H->B->C->F->E->I->E->F->C->A->D->Y->D->C->A->C->D->A->B->C->A->D->A->B->E->M->U->P->S->T->S->W->U->W->S->V->S->G->K->P->O,212.74,Y->G->J->O,12.6547
